🕘️更新时间,#genre#
NewTV精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
NewTV精品体育,http://39.134.64.87:6610/PLTV/88888888/224/3221225674/index.m3u8?IASHttpSessionId=
NewTV军事评论,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
NewTV军事评论,http://39.134.64.87:6610/PLTV/88888888/224/3221225668/index.m3u8?IASHttpSessionId=
NewTV农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
NewTV农业致富,http://39.134.64.87:6610/PLTV/88888888/224/3221225683/index.m3u8?IASHttpSessionId=
NewTV武搏世界,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
NewTV武搏世界,http://39.134.64.87:6610/PLTV/88888888/224/3221225680/index.m3u8?IASHttpSessionId=
NewTV怡伴健康,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
NewTV怡伴健康,http://39.134.64.87:6610/PLTV/88888888/224/3221225673/index.m3u8?IASHttpSessionId=
NewTV中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
NewTV中国功夫,http://39.134.64.87:6610/PLTV/88888888/224/3221225681/index.m3u8?IASHttpSessionId=
CHC家庭影院,http://110.53.52.63:8888/newlive/live/hls/51/live.m3u8
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-2.m3u8
CHC家庭影院,http://gat.bkpcp.top/ymg.php?id=jtyy
CHC家庭影院,http://goo.bkpcp.top/mg/jtyy
CHC家庭影院,http://z.b.bkpcp.top/m.php?id=jtyy
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-17.ctv
CHC家庭影院,http://eastscreen.tv/ooooo.php
CHC家庭影院,http://z.b.bkpcp.top/m.php?id=chcjtyy
CHC动作电影,http://110.53.52.63:8888/newlive/live/hls/53/live.m3u8
CHC动作电影,http://z.b.bkpcp.top/m.php
CHC动作电影,http://goo.bkpcp.top/mg/dzdy
CHC动作电影,http://z.b.bkpcp.top/m.php?id=dzdy
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-24.ctv
CHC动作电影,http://eastscreen.tv/ooooo.php
CHC动作电影,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226329/1.m3u8
CHC动作电影,https://migu.188766.xyz/?migutoken=5f7ddbc144aaa6a046ced38913096c20&id=CHC%E5%8A%A8%E4%BD%9C%E7%94%B5%E5%BD%B1&pp=1
CHC影迷电影,http://110.53.52.63:8888/newlive/live/hls/52/live.m3u8
CHC影迷电影,https://stream1.freetv.fun/chcying-mi-dian-ying-2.ctv
CHC影迷电影,https://stream1.freetv.fun/chcying-mi-dian-ying-12.ctv
CHC影迷电影,https://stream1.freetv.fun/chcying-mi-dian-ying-15.ctv
CHC影迷电影,http://eastscreen.tv/ooooo.php
CHC影迷电影,https://migu.188766.xyz/?migutoken=cba3ea508f820fa23c15bc9ded5355f1&id=CHC%E5%BD%B1%E8%BF%B7%E7%94%B5%E5%BD%B1&pp=1

🍍少儿频道,#genre#
CCTV-14,http://39.134.64.87:6610/PLTV/88888888/224/3221225732/index.m3u8?IASHttpSessionId=
CCTV-14,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225732
CCTV-14,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000511/index.m3u8
CCTV-14,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225732/index.m3u8
CCTV-14,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226591/index.m3u8
CCTV-14,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226591/index.m3u8
CCTV-14,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226947/1.m3u8
CCTV-14,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226229/1.m3u8
CCTV-14,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226445/1.m3u8
CCTV-14,https://event.pull.hebtv.com/jishi/cp2.m3u8
金鹰卡通,http://39.134.64.87:6610/PLTV/88888888/224/3221225653/index.m3u8?IASHttpSessionId=
金鹰卡通,http://112.99.193.34:9901/tsfile/live/1034_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
金鹰卡通,http://nas.hssvm.com:8888/udp/225.1.2.236:5002
金鹰卡通,http://183.237.95.108:9901/tsfile/live/1099_1.m3u8?key=txiptv&playlive=0&authid=0
金鹰卡通,http://120.198.101.106:9901/tsfile/live/1061_1.m3u8?key=txiptv
金鹰卡通,http://218.15.183.23:9901/tsfile/live/23041_1.m3u8
金鹰卡通,http://218.89.240.144:59901/tsfile/live/1002_1.m3u8
金鹰卡通,http://120.238.94.10:9901/tsfile/live/1036_1.m3u8
金鹰卡通,http://120.198.95.220:9901/tsfile/live/1033_1.m3u8?key=txiptv
金鹰卡通,http://vapi.91kds.cc/live1/jdtv2.m3u8?id=hnjykt&apiKey=73c963d13814ce7d0e4743c5e7d033cc
卡酷少儿,http://39.134.64.87:6610/PLTV/88888888/224/3221225654/index.m3u8?IASHttpSessionId=
卡酷少儿,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221227456/index.m3u8
卡酷少儿,http://60.29.124.66:6080/hls/58/index.m3u8
卡酷少儿,http://218.13.170.98:9901/tsfile/live/1021_1.m3u8
卡酷少儿,http://58.57.40.22:9901/tsfile/live/1060_1.m3u8
卡酷少儿,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225654/index.m3u8
优漫卡通,http://39.134.64.87:6610/PLTV/88888888/224/3221225656/index.m3u8?IASHttpSessionId=
优漫卡通,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221227339/index.m3u8
优漫卡通,http://58.221.214.82:9901/tsfile/live/0008_2.m3u8
优漫卡通,http://3501776.xyz:35455/itv/1000000002000010063.m3u8?cdn=ystenlive
优漫卡通,http://36.105.100.208:35455/itv/1000000002000010063.m3u8?cdn=ystenlive
优漫卡通,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010118
优漫卡通,http://z.b.bkpcp.top/m.php?id=ymkt
优漫卡通,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225656/index.m3u8
优漫卡通,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226932/1.m3u8
优漫卡通,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226329/1.m3u8
哈哈炫动,http://39.134.64.87:6610/PLTV/88888888/224/3221225657/index.m3u8?IASHttpSessionId=
哈哈炫动,http://fjcm-2117.live.iptv.darwinchow.com/PLTV/88888888/224/3221227335/index.m3u8
哈哈炫动,http://120.238.94.10:9901/tsfile/live/1037_1.m3u8
哈哈炫动,http://60.29.124.66:6080/hls/62/index.m3u8
哈哈炫动,http://58.57.40.22:9901/tsfile/live/1061_1.m3u8
哈哈炫动,http://36.105.100.208:35455/itv/5000000011000031123.m3u8?cdn=bestzb
哈哈炫动,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010117
哈哈炫动,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225657/index.m3u8
哈哈炫动,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226931/1.m3u8
黑莓动画,http://39.134.64.87:6610/PLTV/88888888/224/3221225662/index.m3u8?IASHttpSessionId=
黑莓动画,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221227303/index.m3u8
黑莓动画,http://36.105.100.208:35455/itv/1000000004000021734.m3u8?cdn=ystenlive
黑莓动画,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010002
黑莓动画,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
黑莓动画,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226935/1.m3u8
海绵宝宝,https://live.metshop.top/douyu/3949681
猫和老鼠,https://live.iill.top/huya/11352879
名侦探柯南,http://iptv.jxpan.vip:18888/aio/huya/30080236

🍋经典剧场,#genre#
水浒传,http://www.clmy.cc:35455/yy/1353873252
西游记,https://txmov2.a.kwimgs.com/bs3/video-hls/5239093806671579134_hlsb.m3u8

📯莆仙戏曲,#genre#
林龙江,https://vod.ptbtv.com/video/2024/02/15/814a55a8927fb46956d3fb0373fc74a0.m3u8
借新娘,https://vod.ptbtv.com/video/2024/02/12/3b3ddb399ba8d50cd624df23cd774bad.m3u8
云雪娘,https://vod.ptbtv.com/video/2024/02/13/11aea002a0d7fa43a3296b7c7d98d6ed.m3u8
叶李缘,https://vod.ptbtv.com/video/2023/01/26/50e54e463aa7ad3b18ad37c99ae6f73b.m3u8
帝女泪,https://vod.ptbtv.com/video/2023/01/25/31580005a1a0f9cc61ce6c5840a36831.m3u8
锁阳关,https://vod.ptbtv.com/video/2023/01/21/3334ea6d95a509961a4acadb8eb8b21f.m3u8
梅花谣,https://vod.ptbtv.com/2021/1614/7584/4092/161475844092.ssm/161475844092.m3u8
铡美案,https://vod.ptbtv.com/video/2022/05/11/e4ddd7a3a29739e7c260277ae9d75a2c.m3u8
兰英泪,https://vod.ptbtv.com/2022/1643/7630/9739/164376309739.ssm/164376309739.m3u8
孝子救母,https://vod.ptbtv.com/video/2022/04/12/1d99bb70d8793a88ce492ce59e8f2dc8.m3u8
仁兄义弟,https://vod.ptbtv.com/video/2022/04/12/8f9ab1d5dbedecee2a7edd3ac9fb286d.m3u8
孪生奇缘,https://vod.ptbtv.com/video/2022/05/11/98d4c31d287e2d26c66d83c032b77b3a.m3u8
五子挂帅,https://vod.ptbtv.com/2018/1537/9645/8159/153796458159.ssm/153796458159.m3u8
雄关风雨,https://vod.ptbtv.com/2021/1613/2232/0246/161322320246.ssm/161322320246.m3u8
孝从何来,https://vod.ptbtv.com/2021/1613/6547/9995/161365479995.ssm/161365479995.m3u8
晋室风雨,https://vod.ptbtv.com/2021/1613/9118/0217/161391180217.ssm/161391180217.m3u8
真假牡丹,https://vod.ptbtv.com/video/2023/01/22/48c084829612b01257795765b40f6dee.m3u8
鸳鸯惊梦,https://vod.ptbtv.com/video/2023/01/31/b897059c52fc64e783610bcbc2f8f480.m3u8
魂断鳌头,https://vod.ptbtv.com/video/2024/02/15/f7eb8b767239586fa53eecee050bb396.m3u8
三拜花堂,https://vod.ptbtv.com/video/2024/02/15/814a55a8927fb46956d3fb0373fc74a0.m3u8
双帅奇缘,https://vod.ptbtv.com/video/2023/01/29/d1ec6fc69a0fb67a7793aea753722f17.m3u8
鸾凤朝阳,https://vod.ptbtv.com/video/2023/01/28/556c4c765d7811acc242bb2498641106.m3u8
恩怨情仇,https://vod.ptbtv.com/video/2023/01/25/85e983f5a4a65ebb41fab5c3dd9175af.m3u8
刘秀献嫂,https://vod.ptbtv.com/video/2023/01/25/9d46a973a218af86c8b9b5c523954cc2.m3u8
双锁恩怨,https://vod.ptbtv.com/2022/1644/3765/9891/164437659891.ssm/164437659891.m3u8
边塞奇缘,https://vod.ptbtv.com/2022/1644/2169/8935/164421698935.ssm/164421698935.m3u8
忠烈遗孤,https://vod.ptbtv.com/2022/1644/1440/9033/164414409033.ssm/164414409033.m3u8
鞭锤闹殿,https://vod.ptbtv.com/2022/1644/0671/6459/164406716459.ssm/164406716459.m3u8
新沉香阁,https://vod.ptbtv.com/2022/1643/6411/3355/164364113355.ssm/164364113355.m3u8
护储姻缘,https://vod.ptbtv.com/2022/1643/6072/1088/164360721088.ssm/164360721088.m3u8
风雨大明宫,https://vod.ptbtv.com/2022/1643/8904/1550/164389041550.ssm/164389041550.m3u8
赵子龙挂帅,https://vod.ptbtv.com/2022/1643/6696/6471/164366966471.ssm/164366966471.m3u8
文武双状元,https://vod.ptbtv.com/2022/1644/6543/6791/164465436791.ssm/164465436791.m3u8
魂断白云峰,https://vod.ptbtv.com/2021/1613/4439/4229/161344394229.ssm/161344394229.m3u8
文武双曲星,https://vod.ptbtv.com/video/2023/01/25/fc794163551735e83d45bbd49745e4ae.m3u8
四郎探母（上）,https://vod.ptbtv.com/video/2024/02/10/34fa53a8a2a06324c2fa335ee5fea3bb.m3u8
四郎探母（上）,https://vod.ptbtv.com/video/2024/02/09/64974a319747cdcc921aa091e4d07f2a.m3u8
四郎探母（下）,https://vod.ptbtv.com/video/2024/02/09/64974a319747cdcc921aa091e4d07f2a.m3u8
四郎探母（下）,https://vod.ptbtv.com/video/2024/02/10/34fa53a8a2a06324c2fa335ee5fea3bb.m3u8
